sale_id,customer_id,product_id,order_date,revenue,quantity
5444,JM-15535,OFF-BI-10001900,17/04/2016,62.296,1
5445,JM-15535,OFF-AR-10000614,17/04/2016,10.71,1
5446,BE-11335,OFF-EN-10003040,25/07/2017,20.936,1
5447,DR-12880,TEC-PH-10003442,26/08/2017,33.0,1
5448,DR-12880,TEC-AC-10002800,26/08/2017,249.95,1
5449,TA-21385,OFF-SU-10000157,12/09/2015,357.93,1
5450,TA-21385,TEC-AC-10001542,12/09/2015,57.4,1
5451,TA-21385,OFF-BI-10004519,12/09/2015,331.96,1
5452,TA-21385,FUR-FU-10003464,12/09/2015,40.56,1
5453,KN-16705,OFF-SU-10004261,22/07/2017,86.2,1
5454,PJ-18835,OFF-PA-10004733,19/05/2018,38.016,1
5455,MC-17605,OFF-ST-10001325,28/04/2018,8.384,1
5456,MC-17605,OFF-AR-10003056,28/04/2018,6.848,1
5457,BS-11755,OFF-FA-10000089,29/12/2018,19.6,1
5458,BS-11755,FUR-FU-10004093,29/12/2018,68.46,1
5459,PK-19075,OFF-BI-10004022,04/09/2018,13.344,1
5460,PK-19075,FUR-TA-10001771,04/09/2018,1478.272,1
5461,TS-21205,OFF-ST-10002301,21/03/2015,16.272,1
5462,BD-11725,FUR-FU-10001706,28/09/2018,9.24,1
5463,TS-21340,OFF-BI-10003676,19/01/2015,32.34,1
5464,TS-21340,OFF-PA-10000659,19/01/2015,56.064,1
5465,TS-21340,OFF-EN-10002504,19/01/2015,108.72,1
5466,TS-21340,FUR-BO-10001972,19/01/2015,181.47,1
5467,ST-20530,OFF-PA-10000466,14/02/2015,16.176,1
5468,DB-13210,FUR-CH-10002774,09/06/2017,122.352,1
5469,KF-16285,FUR-CH-10000454,26/09/2015,585.552,1
5470,KF-16285,OFF-PA-10004888,26/09/2015,19.44,1
5471,JM-16195,OFF-AP-10003842,30/05/2017,123.92,1
5472,TS-21505,FUR-FU-10000320,19/12/2018,13.36,1
5473,TS-21505,OFF-ST-10002554,19/12/2018,78.256,1
5474,TS-21505,FUR-BO-10000468,19/12/2018,102.018,1
5475,YC-21895,OFF-ST-10004459,26/12/2018,750.68,1
5476,Dp-13240,OFF-LA-10002312,15/06/2018,44.4,1
5477,Dp-13240,OFF-ST-10001291,15/06/2018,84.55,1
5478,Dp-13240,OFF-PA-10003022,15/06/2018,17.94,1
5479,SJ-20500,OFF-BI-10002133,20/11/2017,128.4,1
5480,KB-16240,OFF-BI-10001097,31/03/2015,1.869,1
5481,CS-12250,TEC-PH-10001336,08/10/2018,103.192,1
5482,CS-12250,TEC-AC-10002305,08/10/2018,36.0,1
5483,CS-12250,TEC-AC-10003610,08/10/2018,239.96,1
5484,CS-12250,OFF-ST-10002301,08/10/2018,40.68,1
5485,EB-13870,FUR-CH-10002044,30/01/2018,419.136,1
5486,PB-19150,OFF-EN-10001099,12/12/2015,23.472,1
5487,MT-18070,OFF-BI-10004140,24/10/2016,3.592,1
5488,BF-11020,TEC-PH-10004897,01/04/2018,23.976,1
5489,BF-11020,OFF-LA-10000262,01/04/2018,6.264,1
5490,BF-11020,OFF-AP-10002222,01/04/2018,20.808,1
5491,BF-11020,FUR-CH-10003774,01/04/2018,218.352,1
5492,CG-12520,OFF-ST-10000615,26/01/2018,18.16,1
5493,DH-13675,OFF-SU-10001225,28/11/2015,7.36,1
5494,DH-13675,OFF-LA-10002043,28/11/2015,41.4,1
5495,DH-13675,FUR-BO-10000330,28/11/2015,411.332,1
5496,SC-20440,OFF-BI-10001249,04/09/2016,7.656,1
5497,HG-15025,TEC-AC-10004469,12/06/2018,63.92,1
5498,MM-18055,OFF-AR-10001177,15/07/2018,6.56,1
5499,MM-18055,OFF-LA-10000634,15/07/2018,7.83,1
5500,MM-18055,TEC-AC-10004708,15/07/2018,41.9,1
5501,MM-18055,FUR-CH-10002084,15/07/2018,664.146,1
5502,MM-18055,OFF-PA-10004519,15/07/2018,8.96,1
5503,TH-21115,FUR-FU-10001847,02/11/2018,3.312,1
5504,TH-21115,OFF-AP-10001962,02/11/2018,20.136,1
5505,TH-21115,OFF-EN-10003845,02/11/2018,8.856,1
5506,TH-21115,TEC-PH-10001817,02/11/2018,859.2,1
5507,JE-15745,OFF-PA-10000167,08/10/2017,61.96,1
5508,PG-18820,OFF-EN-10002973,08/04/2017,17.92,1
5509,MB-17305,FUR-FU-10001588,08/10/2016,145.9,1
5510,JD-16015,OFF-PA-10001736,15/05/2018,56.704,1
5511,JD-16015,TEC-PH-10002185,15/05/2018,11.12,1
5512,JH-15430,OFF-PA-10000174,24/02/2015,32.896,1
5513,JH-15430,OFF-PA-10000069,24/02/2015,22.776,1
5514,EN-13780,TEC-PH-10001795,30/05/2016,239.97,1
5515,EN-13780,OFF-AP-10004540,30/05/2016,160.32,1
5516,EN-13780,TEC-PH-10001527,30/05/2016,128.85,1
5517,KC-16255,TEC-AC-10003870,18/11/2017,1319.96,1
5518,MS-17980,FUR-CH-10004540,04/12/2018,239.96,1
5519,MS-17980,FUR-FU-10004093,04/12/2018,54.768,1
5520,MS-17980,OFF-AR-10000716,04/12/2018,13.392,1
5521,MS-17980,OFF-PA-10002709,04/12/2018,23.92,1
5522,MS-17980,TEC-AC-10000580,04/12/2018,255.968,1
5523,CK-12205,OFF-BI-10000829,05/06/2017,21.552,1
5524,CK-12205,OFF-AP-10004859,05/06/2017,58.24,1
5525,SJ-20125,OFF-PA-10000575,10/12/2017,80.28,1
5526,EA-14035,OFF-AR-10002804,30/04/2018,9.78,1
5527,MG-17890,OFF-FA-10002676,24/04/2018,1.81,1
5528,AB-10255,OFF-PA-10003465,08/05/2016,37.94,1
5529,SC-20260,TEC-PH-10000011,31/03/2016,79.96,1
5530,TB-21355,OFF-PA-10004381,06/08/2018,115.296,1
5531,JK-16090,TEC-PH-10001795,02/12/2018,2479.96,1
5532,CK-12595,TEC-AC-10001109,06/06/2017,179.94,1
5533,CK-12595,TEC-AC-10003038,06/06/2017,26.85,1
5534,CK-12595,TEC-AC-10003174,06/06/2017,323.37,1
5535,CK-12595,OFF-PA-10000157,06/06/2017,59.94,1
5536,CK-12595,OFF-BI-10001721,06/06/2017,64.14,1
5537,CK-12595,OFF-BI-10000591,06/06/2017,11.67,1
5538,CK-12595,OFF-PA-10001534,06/06/2017,12.96,1
5539,SS-20590,OFF-BI-10002071,13/04/2016,17.43,1
5540,LE-16810,FUR-CH-10000513,22/05/2018,181.986,1
5541,LE-16810,OFF-BI-10003274,22/05/2018,1.592,1
5542,LE-16810,OFF-SU-10000381,22/05/2018,22.344,1
5543,ES-14080,FUR-TA-10001086,19/12/2017,455.97,1
5544,ES-14080,OFF-BI-10000174,19/12/2017,10.44,1
5545,ES-14080,OFF-BI-10002103,19/12/2017,5.214,1
5546,MG-17890,OFF-ST-10001590,22/09/2018,67.4,1
5547,JM-16195,FUR-FU-10002396,07/09/2018,25.16,1
5548,JM-16195,TEC-PH-10002807,07/09/2018,126.56,1
5549,SG-20470,OFF-AP-10004859,28/11/2015,43.68,1
5550,SG-20470,TEC-AC-10003447,28/11/2015,139.93,1
5551,DB-12970,OFF-AR-10003183,12/11/2015,2.672,1
5552,DB-12970,OFF-SU-10000432,12/11/2015,16.656,1
5553,DB-12970,TEC-AC-10003832,12/11/2015,79.512,1
5554,DB-12970,OFF-PA-10004100,12/11/2015,36.288,1
5555,DB-12970,FUR-BO-10004467,12/11/2015,67.9932,1
5556,JW-15220,FUR-FU-10002963,02/10/2018,10.16,1
5557,KD-16495,FUR-FU-10003829,14/12/2016,6.16,1
5558,KD-16495,OFF-AR-10003582,14/12/2016,56.3,1
5559,IL-15100,OFF-PA-10000048,06/12/2016,6.48,1
5560,IL-15100,OFF-ST-10000078,06/12/2016,1325.85,1
5561,IL-15100,OFF-LA-10004853,06/12/2016,14.94,1
5562,JE-15610,OFF-BI-10001153,31/03/2018,34.54,1
5563,JE-15610,TEC-CO-10001449,31/03/2018,2999.95,1
5564,JE-15610,OFF-BI-10000474,31/03/2018,64.12,1
5565,SU-20665,OFF-AR-10000799,13/03/2018,19.456,1
5566,SU-20665,TEC-MA-10002109,13/03/2018,209.986,1
5567,SU-20665,OFF-AR-10003338,13/03/2018,29.76,1
5568,SU-20665,FUR-CH-10003606,13/03/2018,89.768,1
5569,SU-20665,TEC-CO-10001449,13/03/2018,959.984,1
5570,SU-20665,OFF-PA-10001934,13/03/2018,15.552,1
5571,SU-20665,TEC-PH-10001527,13/03/2018,34.36,1
5572,EA-14035,OFF-PA-10001033,05/12/2015,98.376,1
5573,EA-14035,OFF-BI-10003719,05/12/2015,29.94,1
5574,EA-14035,OFF-PA-10003036,05/12/2015,17.472,1
5575,EA-14035,TEC-PH-10001870,05/12/2015,36.738,1
5576,EA-14035,TEC-PH-10001809,05/12/2015,179.94,1
5577,RF-19840,FUR-FU-10004864,12/12/2017,383.64,1
5578,RF-19840,OFF-AP-10002350,12/12/2017,56.52,1
5579,LC-17050,OFF-AR-10003829,09/09/2018,6.56,1
5580,LC-17050,FUR-CH-10003833,09/09/2018,243.92,1
5581,LC-17050,OFF-PA-10000143,09/09/2018,47.52,1
5582,PS-18970,FUR-FU-10000076,04/10/2018,19.98,1
5583,PS-18970,OFF-AR-10000462,09/05/2017,8.0,1
5584,JO-15280,FUR-FU-10003829,15/12/2015,6.16,1
5585,VP-21730,OFF-ST-10002182,30/11/2018,83.56,1
5586,VP-21730,TEC-PH-10001468,30/11/2018,546.06,1
5587,VP-21730,OFF-ST-10001809,30/11/2018,269.49,1
5588,GA-14725,OFF-FA-10001561,19/03/2016,10.9,1
5589,EM-14140,OFF-BI-10001759,19/07/2015,6.096,1
5590,DB-13615,OFF-ST-10000615,08/12/2017,34.05,1
5591,DB-13615,OFF-ST-10003816,08/12/2017,352.38,1
5592,ML-17395,FUR-CH-10002880,13/10/2015,245.98,1
5593,ML-17395,OFF-BI-10004738,13/10/2015,18.94,1
5594,JH-15430,OFF-BI-10003984,19/11/2018,59.913,1
5595,BP-11095,TEC-PH-10000984,24/09/2018,391.98,1
5596,BP-11095,TEC-PH-10001944,24/09/2018,437.85,1
5597,SB-20185,OFF-BI-10002735,25/09/2016,68.62,1
5598,SV-20785,OFF-SU-10001165,13/02/2018,25.02,1
5599,SV-20785,OFF-AR-10000614,13/02/2018,10.71,1
5600,DO-13435,OFF-AR-10004010,03/10/2015,55.984,1
5601,DO-13435,OFF-EN-10004030,03/10/2015,14.48,1
5602,DO-13435,TEC-AC-10003023,03/10/2015,142.488,1
5603,TB-21355,OFF-ST-10003572,27/08/2017,14.16,1
5604,TB-21355,OFF-PA-10004353,27/08/2017,79.92,1
5605,BS-11380,OFF-BI-10003718,03/12/2016,590.352,1
5606,FM-14215,FUR-FU-10001546,20/09/2017,17.088,1
5607,FM-14215,FUR-CH-10002880,20/09/2017,98.392,1
5608,JL-15835,OFF-AR-10001547,25/03/2018,11.05,1
5609,AF-10870,OFF-AP-10001626,06/12/2016,7.78,1
5610,BG-11035,TEC-AC-10003033,31/08/2018,659.9,1
5611,MB-17305,TEC-AC-10002323,05/10/2016,53.04,1
5612,HW-14935,TEC-AC-10002049,18/08/2018,843.9,1
5613,HW-14935,TEC-AC-10002253,18/08/2018,1496.16,1
5614,AB-10105,OFF-ST-10003994,02/02/2017,117.96,1
5615,JP-15460,OFF-AR-10002399,23/08/2017,21.3,1
5616,JP-15460,OFF-AP-10002118,23/08/2017,1040.8,1
5617,JP-15460,OFF-AR-10001954,23/08/2017,29.34,1
5618,DV-13045,FUR-FU-10001591,30/06/2018,19.52,1
5619,CM-12190,OFF-ST-10004186,18/09/2016,443.92,1
5620,SC-20695,TEC-AC-10001908,25/09/2017,499.95,1
5621,SC-20695,OFF-AR-10000817,25/09/2017,3.04,1
5622,SC-20695,FUR-CH-10004218,25/09/2017,201.96,1
5623,SC-20695,FUR-FU-10000755,25/09/2017,68.64,1
5624,VW-21775,TEC-AC-10003063,24/10/2017,100.0,1
5625,VW-21775,TEC-AC-10002637,24/10/2017,359.98,1
5626,PP-18955,FUR-FU-10001706,29/09/2015,6.16,1
5627,PP-18955,FUR-TA-10002958,29/09/2015,2348.82,1
5628,DR-12880,OFF-LA-10004689,26/06/2018,13.872,1
5629,DR-12880,FUR-CH-10001545,26/06/2018,273.552,1
5630,RB-19465,FUR-TA-10002530,21/08/2017,815.292,1
5631,NF-18385,TEC-AC-10001432,11/02/2015,234.45,1
5632,NF-18385,FUR-TA-10003715,11/02/2015,1256.22,1
5633,NF-18385,OFF-BI-10003291,11/02/2015,17.46,1
5634,CR-12580,OFF-BI-10004187,23/09/2017,10.528,1
5635,SU-20665,OFF-BI-10000666,05/12/2016,152.8,1
5636,SC-20050,OFF-BI-10002225,03/09/2018,82.56,1
5637,SC-20050,TEC-AC-10000474,03/09/2018,284.97,1
5638,ML-18040,FUR-FU-10004245,26/03/2018,60.84,1
5639,GM-14440,FUR-CH-10004287,21/12/2015,1325.76,1
5640,GM-14440,FUR-CH-10000595,21/12/2015,572.16,1
5641,JK-15640,OFF-PA-10003063,23/09/2015,28.8,1
5642,AT-10435,OFF-AR-10000246,02/04/2018,11.12,1
5643,DB-12910,FUR-FU-10003274,01/04/2017,7.04,1
5644,AH-10690,OFF-EN-10004147,15/05/2016,17.94,1
5645,SJ-20125,OFF-BI-10002103,23/03/2018,34.76,1
5646,HM-14860,FUR-FU-10004018,14/04/2018,74.45,1
5647,AG-10495,FUR-FU-10001473,04/01/2016,192.22,1
5648,JB-16000,OFF-PA-10001800,02/11/2018,19.44,1
5649,AJ-10795,OFF-PA-10004609,17/07/2018,32.4,1
5650,AJ-10795,OFF-EN-10002592,17/07/2018,57.9,1
5651,AJ-10795,OFF-ST-10002957,17/07/2018,10.56,1
5652,AJ-10795,FUR-BO-10002613,17/07/2018,1194.165,1
5653,MM-18280,OFF-PA-10001033,06/10/2018,40.99,1
5654,TH-21235,OFF-AR-10000940,04/11/2015,2.94,1
5655,AH-10120,OFF-BI-10001670,18/12/2017,45.24,1
5656,AH-10120,OFF-AR-10004078,18/12/2017,18.688,1
5657,AH-10120,OFF-PA-10003036,18/12/2017,11.648,1
5658,AH-10120,TEC-AC-10000991,18/12/2017,112.776,1
5659,AH-10120,FUR-TA-10002530,18/12/2017,377.45,1
5660,AH-10120,OFF-LA-10000407,18/12/2017,15.936,1
5661,AH-10120,TEC-PH-10004833,18/12/2017,28.68,1
5662,CL-12700,FUR-FU-10002671,24/09/2017,21.44,1
5663,CL-12700,OFF-ST-10001370,24/09/2017,511.056,1
5664,JG-15310,OFF-AR-10000914,21/07/2017,18.656,1
5665,JG-15310,OFF-BI-10001116,21/07/2017,11.088,1
5666,JG-15310,OFF-ST-10002276,21/07/2017,66.688,1
5667,JG-15310,OFF-ST-10004340,21/07/2017,99.488,1
5668,SE-20110,OFF-LA-10004093,11/06/2017,14.62,1
5669,SE-20110,OFF-BI-10004728,11/06/2017,53.984,1
5670,SE-20110,TEC-AC-10003095,11/06/2017,389.97,1
5671,TG-21640,FUR-FU-10003192,09/06/2016,355.36,1
5672,TG-21640,TEC-PH-10004522,09/06/2016,140.376,1
5673,SH-19975,OFF-EN-10003068,27/10/2018,15.84,1
5674,SH-19975,OFF-PA-10001204,27/10/2018,8.448,1
5675,MC-17275,OFF-PA-10003953,22/01/2017,12.96,1
5676,PJ-18835,TEC-PH-10001552,28/05/2015,57.408,1
5677,PJ-18835,TEC-AC-10004877,28/05/2015,27.6,1
5678,ZC-21910,FUR-FU-10000193,29/12/2015,38.976,1
5679,SC-20680,OFF-FA-10000735,28/07/2017,20.44,1
5680,SC-20680,OFF-PA-10002120,28/07/2017,109.92,1
5681,BP-11230,OFF-BI-10001249,24/09/2017,6.38,1
5682,BP-11230,OFF-PA-10001569,24/09/2017,6.48,1
5683,RD-19585,OFF-PA-10004248,02/04/2015,15.84,1
5684,RD-19585,TEC-PH-10001128,02/04/2015,1049.93,1
5685,RD-19585,OFF-AP-10003842,02/04/2015,154.9,1
5686,KL-16645,OFF-BI-10002794,05/11/2016,98.352,1
5687,CK-12205,OFF-FA-10000621,28/07/2015,14.32,1
5688,CK-12205,FUR-FU-10003623,28/07/2015,129.888,1
5689,CK-12205,OFF-EN-10000781,28/07/2015,48.944,1
5690,RB-19705,FUR-CH-10002044,26/12/2016,275.058,1
5691,KM-16225,OFF-AR-10000817,10/12/2016,27.36,1
5692,KM-16225,OFF-PA-10001509,10/12/2016,44.75,1
5693,KM-16225,TEC-PH-10004667,10/12/2016,134.99,1
5694,KM-16225,OFF-PA-10000143,10/12/2016,26.4,1
5695,KM-16225,FUR-CH-10000785,10/12/2016,542.94,1
5696,AH-10465,FUR-TA-10001676,05/05/2017,71.088,1
5697,AG-10765,OFF-BI-10000309,14/10/2018,27.396,1
5698,AG-10765,OFF-BI-10004224,14/10/2018,13.456,1
5699,EB-14170,OFF-LA-10002312,05/11/2017,11.84,1
5700,PG-18895,OFF-PA-10003022,03/11/2018,35.88,1
5701,CA-12055,OFF-EN-10001532,24/11/2017,40.752,1
5702,CA-12055,TEC-AC-10004855,24/11/2017,139.96,1
5703,SS-20875,OFF-AR-10003829,14/12/2015,2.624,1
5704,SS-20875,FUR-TA-10002645,14/12/2015,136.53,1
5705,SS-20875,TEC-AC-10003033,14/12/2015,263.96,1
5706,RP-19390,OFF-SU-10002522,03/11/2015,11.64,1
5707,SC-20440,OFF-BI-10004828,22/09/2018,40.176,1
5708,NW-18400,FUR-FU-10001095,08/05/2016,79.44,1
5709,NW-18400,OFF-SU-10000157,08/05/2016,357.93,1
5710,NW-18400,FUR-CH-10002647,08/05/2016,127.764,1
5711,NW-18400,TEC-CO-10004115,08/05/2016,2799.944,1
5712,NW-18400,OFF-PA-10003363,08/05/2016,19.44,1
5713,KW-16435,TEC-PH-10003092,31/07/2018,36.792,1
5714,HR-14770,TEC-PH-10003655,01/03/2015,5.94,1
5715,AG-10900,OFF-ST-10001476,25/09/2018,177.55,1
5716,BM-11650,TEC-AC-10002049,09/10/2016,619.95,1
5717,BM-11650,TEC-PH-10003875,09/10/2016,29.16,1
5718,BM-11650,OFF-EN-10003286,09/10/2016,57.96,1
5719,BM-11650,OFF-AP-10003971,09/10/2016,29.403,1
5720,RD-19720,OFF-ST-10001031,29/03/2018,81.4,1
5721,KB-16585,OFF-FA-10000304,14/11/2016,8.72,1
5722,KB-16585,TEC-AC-10000358,14/11/2016,91.176,1
5723,KB-16585,TEC-AC-10002800,14/11/2016,159.968,1
5724,DW-13585,OFF-PA-10004735,26/09/2017,12.96,1
5725,VG-21805,OFF-ST-10002574,22/09/2015,331.536,1
5726,DR-12880,TEC-AC-10004171,25/09/2016,899.91,1
5727,AH-10690,TEC-PH-10002922,04/05/2016,946.344,1
5728,JP-15520,TEC-AC-10003023,08/12/2018,178.11,1
5729,JP-15520,OFF-AP-10003590,08/12/2018,1089.75,1
5730,JP-15520,OFF-LA-10003510,08/12/2018,61.06,1
5731,JP-15520,FUR-BO-10003159,08/12/2018,459.92,1
5732,JP-15520,OFF-PA-10002713,08/12/2018,27.52,1
5733,DR-12880,FUR-BO-10002598,29/06/2018,638.82,1
5734,DR-12880,OFF-SU-10002537,29/06/2018,30.69,1
5735,DR-12880,FUR-FU-10003976,29/06/2018,25.16,1
5736,JK-15625,OFF-BI-10000174,29/06/2015,13.92,1
5737,MV-17485,OFF-PA-10002893,20/01/2015,19.36,1
5738,MV-17485,FUR-FU-10003194,20/01/2015,19.3,1
5739,BP-11155,OFF-BI-10004233,31/12/2017,38.376,1
5740,DH-13075,OFF-PA-10000232,28/03/2018,12.96,1
5741,DH-13075,FUR-FU-10001095,28/03/2018,26.48,1
5742,DH-13075,TEC-MA-10004679,28/03/2018,532.72,1
5743,DH-13075,OFF-PA-10003651,28/03/2018,26.72,1
5744,DH-13075,OFF-PA-10000743,28/03/2018,20.04,1
5745,DH-13075,OFF-ST-10002743,28/03/2018,795.48,1
5746,DH-13075,FUR-FU-10003829,28/03/2018,21.56,1
5747,LH-16900,TEC-PH-10002496,08/12/2017,249.584,1
5748,LH-16900,TEC-AC-10002473,08/12/2017,68.112,1
5749,LH-16900,TEC-AC-10004877,08/12/2017,16.56,1
5750,DK-13090,TEC-PH-10000923,18/11/2018,74.95,1
5751,SS-20410,FUR-TA-10001539,30/05/2015,355.455,1
5752,FP-14320,OFF-LA-10003498,22/01/2017,44.4,1
5753,FP-14320,OFF-LA-10004484,22/01/2017,20.65,1
5754,LC-17050,FUR-CH-10000015,03/02/2017,866.4,1
5755,AS-10240,OFF-AR-10003732,29/03/2016,5.56,1
5756,HG-15025,OFF-AP-10004052,14/10/2015,3.16,1
5757,HG-15025,TEC-CO-10002095,14/10/2015,1999.96,1
5758,BW-11065,FUR-FU-10004270,11/08/2016,46.152,1
5759,BH-11710,TEC-MA-10000423,22/11/2016,32.985,1
5760,JP-16135,OFF-ST-10001526,30/12/2017,481.32,1
5761,JP-16135,OFF-BI-10002194,30/12/2017,6.384,1
5762,JM-16195,OFF-AP-10000828,12/08/2018,542.94,1
5763,JM-16195,FUR-FU-10001473,12/08/2018,54.92,1
5764,FH-14365,FUR-CH-10004983,03/11/2016,1448.82,1
5765,MC-17575,OFF-ST-10003994,10/09/2016,353.88,1
5766,EB-13870,TEC-PH-10004447,08/11/2015,333.576,1
5767,PM-19135,OFF-LA-10004545,08/10/2017,60.144,1
5768,AR-10345,TEC-AC-10003116,08/09/2018,85.2,1
5769,SS-20875,OFF-LA-10001641,25/02/2016,3.15,1
5770,SS-20875,OFF-PA-10002377,25/02/2016,22.72,1
5771,SC-20440,FUR-FU-10000010,24/09/2016,14.91,1
5772,SC-20440,OFF-AP-10002651,24/09/2016,1158.12,1
5773,EA-14035,TEC-CO-10002313,26/11/2016,599.99,1
5774,TP-21130,OFF-ST-10001580,31/08/2017,23.968,1
5775,BP-11290,FUR-CH-10001545,12/04/2017,638.288,1
5776,BP-11290,OFF-BI-10004826,12/04/2017,13.208,1
5777,LM-17065,OFF-BI-10000301,04/12/2017,15.528,1
5778,KT-16465,OFF-PA-10000994,04/12/2017,104.85,1
5779,AP-10915,OFF-AR-10003156,11/11/2015,30.48,1
5780,AP-10915,FUR-CH-10000988,11/11/2015,112.648,1
5781,JD-15790,TEC-MA-10003329,02/04/2016,71.976,1
5782,XP-21865,OFF-AR-10001547,12/12/2016,2.21,1
5783,XP-21865,OFF-EN-10003072,12/12/2016,15.52,1
5784,XP-21865,OFF-PA-10000726,12/12/2016,36.44,1
5785,JK-16090,FUR-BO-10001972,02/10/2018,217.764,1
5786,JK-16090,OFF-SU-10004664,02/10/2018,39.072,1
5787,JK-16090,OFF-BI-10003676,02/10/2018,22.638,1
5788,JK-16090,OFF-AR-10003727,02/10/2018,95.144,1
5789,MG-18205,FUR-FU-10003829,10/04/2018,12.32,1
5790,MG-18205,OFF-BI-10003712,10/04/2018,4.419,1
5791,PG-18820,OFF-FA-10002280,29/09/2018,35.0,1
5792,PG-18820,FUR-CH-10002961,29/09/2018,72.784,1
5793,PG-18820,OFF-AP-10002578,29/09/2018,97.84,1
5794,PG-18820,FUR-FU-10004848,29/09/2018,51.75,1
5795,PG-18820,OFF-BI-10003364,29/09/2018,46.672,1
5796,LD-17005,OFF-ST-10002615,29/09/2015,1395.54,1
5797,LD-17005,FUR-FU-10000521,29/09/2015,117.36,1
5798,LD-17005,OFF-LA-10000121,29/09/2015,18.9,1
5799,LD-17005,OFF-PA-10001289,29/09/2015,77.52,1
5800,CR-12730,FUR-CH-10004495,20/08/2015,421.372,1
5801,MN-17935,TEC-PH-10000895,11/07/2015,575.968,1
5802,MN-17935,OFF-PA-10000552,11/07/2015,10.368,1
5803,RD-19900,TEC-PH-10000376,22/03/2016,15.984,1
5804,JP-16135,OFF-AR-10003504,12/05/2018,10.272,1
5805,KE-16420,OFF-ST-10000943,13/11/2018,61.792,1
5806,KE-16420,FUR-BO-10003441,13/11/2018,205.9992,1
5807,DL-13315,OFF-PA-10002195,04/09/2017,12.192,1
5808,DL-13315,OFF-AP-10001205,04/09/2017,87.168,1
5809,DL-13315,OFF-AR-10002987,04/09/2017,31.744,1
5810,KB-16240,FUR-FU-10000723,06/02/2017,132.224,1
5811,JD-16150,OFF-PA-10003127,22/03/2016,105.52,1
5812,JD-16150,FUR-FU-10000747,22/03/2016,91.96,1
5813,JD-16150,TEC-PH-10001795,22/03/2016,1487.976,1
5814,SR-20740,OFF-PA-10003797,02/07/2016,19.44,1
5815,AC-10450,TEC-AC-10002718,15/06/2016,11.672,1
5816,LS-17245,TEC-PH-10002170,26/11/2015,279.96,1
5817,LS-17245,OFF-BI-10001078,26/11/2015,12.912,1
5818,LS-17245,OFF-BI-10001031,26/11/2015,17.088,1
5819,LS-17245,OFF-LA-10001158,26/11/2015,93.15,1
5820,LS-17245,OFF-LA-10001613,26/11/2015,11.52,1
5821,CS-12175,OFF-SU-10000157,12/05/2018,238.62,1
5822,CS-12175,OFF-AP-10004868,12/05/2018,7.77,1
5823,CS-12175,FUR-TA-10001520,12/05/2018,285.48,1
5824,CS-12175,OFF-BI-10001900,12/05/2018,19.168,1
5825,AR-10510,OFF-AP-10003971,02/05/2015,26.136,1
5826,KB-16405,OFF-PA-10000418,03/09/2018,419.4,1
5827,KB-16405,FUR-CH-10004626,03/09/2018,90.801,1
5828,KB-16405,FUR-CH-10004860,03/09/2018,181.764,1
5829,KB-16405,OFF-AR-10003251,03/09/2018,5.56,1
5830,MM-17920,FUR-TA-10004575,03/12/2017,581.96,1
5831,MM-17920,FUR-CH-10004754,03/12/2017,29.98,1
5832,RF-19735,TEC-AC-10003095,18/07/2016,519.96,1
5833,BP-11290,OFF-LA-10000262,21/07/2017,6.264,1
5834,BP-11290,FUR-CH-10002961,21/07/2017,363.92,1
5835,MJ-17740,OFF-BI-10003876,09/06/2016,64.2,1
5836,MJ-17740,OFF-BI-10002133,09/06/2016,38.52,1
5837,MJ-17740,TEC-AC-10004396,09/06/2016,72.6,1
5838,DO-13645,TEC-PH-10004100,27/11/2018,57.568,1
5839,MV-17485,OFF-ST-10000636,27/03/2016,83.7,1
5840,MG-17875,OFF-PA-10001972,22/09/2016,32.4,1
5841,MG-17875,FUR-FU-10002554,22/09/2016,47.98,1
5842,BS-11665,TEC-PH-10003174,17/11/2016,415.968,1
5843,BS-11665,OFF-ST-10001418,17/11/2016,304.9,1
5844,BS-11665,FUR-FU-10002813,17/11/2016,80.96,1
5845,BS-11665,OFF-ST-10000129,17/11/2016,777.21,1
5846,BS-11665,OFF-PA-10001639,17/11/2016,32.4,1
5847,BS-11665,FUR-CH-10001708,17/11/2016,225.568,1
5848,BS-11665,FUR-FU-10001591,17/11/2016,36.6,1
5849,PO-19180,OFF-AP-10003849,10/11/2016,715.64,1
5850,PO-19180,OFF-ST-10000078,10/11/2016,795.51,1
5851,PO-19180,TEC-CO-10001571,10/11/2016,549.99,1
5852,PO-19180,OFF-BI-10001658,10/11/2016,74.76,1
5853,PO-19180,FUR-FU-10004351,10/11/2016,29.22,1
5854,DA-13450,OFF-BI-10003314,10/09/2015,9.64,1
5855,AH-10690,OFF-ST-10001505,05/08/2016,33.488,1
5856,AH-10690,OFF-SU-10003567,05/08/2016,23.04,1
5857,AH-10690,OFF-BI-10002982,05/08/2016,1.362,1
5858,AH-10690,FUR-FU-10002364,05/08/2016,14.76,1
5859,JK-15730,FUR-BO-10004218,03/09/2018,239.666,1
5860,MS-17530,FUR-TA-10002530,01/11/2016,301.96,1
5861,JK-15640,OFF-PA-10001526,29/04/2016,7.968,1
5862,CM-12235,OFF-PA-10001497,01/05/2017,109.92,1
5863,CM-12235,OFF-PA-10003936,01/05/2017,19.44,1
5864,CM-12235,OFF-AR-10000716,01/05/2017,11.16,1
5865,RS-19420,OFF-AP-10002765,05/08/2015,79.47,1
